codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
52055101,Dotacion Y Suministro A Trabajadores,GAS,debit,5,520551,Si,Si
520554,SEGUROS,GAS,debit,4,5205,No,Si
52055401,Seguros,GAS,debit,5,520554,Si,Si
520557,CUOTAS PARTES PENSIONES DE JUBILACION,GAS,debit,4,5205,No,Si
52055701,Cuotas Partes Pensiones De Jubilacion,GAS,debit,5,520557,Si,Si
520558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,GAS,debit,4,5205,No,Si
52055801,Amortizacion Calculo Actuarial Pensiones De Jubilacion,GAS,debit,5,520558,Si,Si
520559,PENSIONES DE JUBILACION,GAS,debit,4,5205,No,Si
52055901,Pensiones De Jubilacion,GAS,debit,5,520559,Si,Si
520560,INDEMNIZACIONES LABORALES,GAS,debit,4,5205,No,Si
52056001,Indemnizaciones Laborales,GAS,debit,5,520560,Si,Si
520561,AMORTIZACION BONOS PENSIONALES,GAS,debit,4,5205,No,Si
52056101,Amortizacion Bonos Pensionales,GAS,debit,5,520561,Si,Si
520562,AMORTIZACION TITULOS PENSIONALES,GAS,debit,4,5205,No,Si
52056201,Amortizacion Titulos Pensionales,GAS,debit,5,520562,Si,Si
520563,CAPACITACION AL PERSONAL,GAS,debit,4,5205,No,Si
52056301,Capacitacion Al Personal,GAS,debit,5,520563,Si,Si
520566,GASTOS DEPORTIVOS Y DE RECREACION,GAS,debit,4,5205,No,Si
52056601,Gastos Deportivos Y De Recreacion,GAS,debit,5,520566,Si,Si
520568,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES- ARP,GAS,debit,4,5205,No,Si
52056801,Aportes A Administradoras De Riesgos Profesionales- Arp,GAS,debit,5,520568,Si,Si
520569,APORTES A ENTIDADES PROMOTORAS DE SALUD- EPS,GAS,debit,4,5205,No,Si
52056901,Aportes A Entidades Promotoras De Salud- Eps,GAS,debit,5,520569,Si,Si
520570,APORTES A FONDOS DE PENSIONES Y/O CESANTIAS,GAS,debit,4,5205,No,Si
52057001,Aportes A Fondos De Pensiones Y/O Cesantias,GAS,debit,5,520570,Si,Si
520572,APORTES CAJAS DE COMPENSACION FAMILIAR,GAS,debit,4,5205,No,Si
52057201,Aportes Cajas De Compensacion Familiar,GAS,debit,5,520572,Si,Si
520575,APORTES ICBF,GAS,debit,4,5205,No,Si
52057501,Aportes Icbf,GAS,debit,5,520575,Si,Si
520578,SENA,GAS,debit,4,5205,No,Si
52057801,Sena,GAS,debit,5,520578,Si,Si
520581,APORTES SINDICALES,GAS,debit,4,5205,No,Si
52058101,Aportes Sindicales,GAS,debit,5,520581,Si,Si
520584,GASTOS MEDICOS Y DROGAS,GAS,debit,4,5205,No,Si
52058401,Gastos Medicos Y Drogas,GAS,debit,5,520584,Si,Si
520595,OTROS,GAS,debit,4,5205,No,Si
52059501,Otros,GAS,debit,5,520595,Si,Si
5210,HONORARIOS,GAS,debit,3,52,No,Si
521005,JUNTA DIRECTIVA,GAS,debit,4,5210,No,Si
52100501,Junta Directiva,GAS,debit,5,521005,Si,Si
521010,REVISORIA FISCAL,GAS,debit,4,5210,No,Si
52101001,Revisoria Fiscal,GAS,debit,5,521010,Si,Si
521015,AUDITORIA EXTERNA,GAS,debit,4,5210,No,Si
52101501,Auditoria Externa,GAS,debit,5,521015,Si,Si
521020,AVALUOS,GAS,debit,4,5210,No,Si
52102001,Avaluos,GAS,debit,5,521020,Si,Si
521025,ASESORIA JURIDICA,GAS,debit,4,5210,No,Si
52102501,Asesoria Juridica,GAS,debit,5,521025,Si,Si
521030,ASESORIA FINANCIERA,GAS,debit,4,5210,No,Si
52103001,Asesoria Financiera,GAS,debit,5,521030,Si,Si
521035,ASESORIA TECNICA,GAS,debit,4,5210,No,Si
52103501,Asesoria Tecnica,GAS,debit,5,521035,Si,Si
521095,OTROS,GAS,debit,4,5210,No,Si
52109501,Otros,GAS,debit,5,521095,Si,Si
5215,IMPUESTOS,GAS,debit,3,52,No,Si
521505,INDUSTRIA Y COMERCIO,GAS,debit,4,5215,No,Si
52150501,Industria Y Comercio,GAS,debit,5,521505,Si,Si
521510,DE TIMBRES,GAS,debit,4,5215,No,Si
52151001,De Timbres,GAS,debit,5,521510,Si,Si
521515,A LA PROPIEDAD RAIZ,GAS,debit,4,5215,No,Si
52151501,A La Propiedad Raiz,GAS,debit,5,521515,Si,Si
521520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,GAS,debit,4,5215,No,Si
52152001,Derechos Sobre Instrumentos Publicos,GAS,debit,5,521520,Si,Si
521525,DE VALORIZACION,GAS,debit,4,5215,No,Si
52152501,De Valorizacion,GAS,debit,5,521525,Si,Si
521530,DE TURISMO,GAS,debit,4,5215,No,Si
52153001,De Turismo,GAS,debit,5,521530,Si,Si
521535,TASA POR UTILIZACION DE PUERTOS,GAS,debit,4,5215,No,Si
52153501,Tasa Por Utilizacion De Puertos,GAS,debit,5,521535,Si,Si
521540,DE VEHICULOS,GAS,debit,4,5215,No,Si
52154001,De Vehiculos,GAS,debit,5,521540,Si,Si
521545,DE ESPECTACULOS PUBLICOS,GAS,debit,4,5215,No,Si
52154501,De Espectaculos Publicos,GAS,debit,5,521545,Si,Si
521550,CUOTAS DE FOMENTO,GAS,debit,4,5215,No,Si
52155001,Cuotas De Fomento,GAS,debit,5,521550,Si,Si
521555,LICORES,GAS,debit,4,5215,No,Si
52155501,Licores,GAS,debit,5,521555,Si,Si
521560,CERVEZAS,GAS,debit,4,5215,No,Si
52156001,Cervezas,GAS,debit,5,521560,Si,Si
521565,CIGARRILLOS,GAS,debit,4,5215,No,Si
52156501,Cigarrillos,GAS,debit,5,521565,Si,Si
521570,IVA DESCONTABLE,GAS,debit,4,5215,No,Si
52157001,Iva Descontable,GAS,debit,5,521570,Si,Si
521595,OTROS,GAS,debit,4,5215,No,Si
52159501,Otros,GAS,debit,5,521595,Si,Si
5220,ARRENDAMIENTOS,GAS,debit,3,52,No,Si
522005,TERRENOS,GAS,debit,4,5220,No,Si
52200501,Terrenos,GAS,debit,5,522005,Si,Si
522010,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5220,No,Si
52201001,Construcciones Y Edificaciones,GAS,debit,5,522010,Si,Si
522015,MAQUINARIA Y EQUIPO,GAS,debit,4,5220,No,Si
52201501,Maquinaria Y Equipo,GAS,debit,5,522015,Si,Si
522020,EQUIPO DE OFICINA,GAS,debit,4,5220,No,Si
52202001,Equipo De Oficina,GAS,debit,5,522020,Si,Si
522025,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5220,No,Si
52202501,Equipo De Computacion Y Comunicacion,GAS,debit,5,522025,Si,Si
522030,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5220,No,Si
52203001,Equipo Medico-Cientifico,GAS,debit,5,522030,Si,Si
522035,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5220,No,Si
52203501,Equipo De Hoteles Y Restaurantes,GAS,debit,5,522035,Si,Si
522040,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5220,No,Si
52204001,Flota Y Equipo De Transporte,GAS,debit,5,522040,Si,Si
522045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5220,No,Si
52204501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,522045,Si,Si
522050,FLOTA Y EQUIPO AEREO,GAS,debit,4,5220,No,Si
52205001,Flota Y Equipo Aereo,GAS,debit,5,522050,Si,Si
522055,FLOTA Y EQUIPO FERREO,GAS,debit,4,5220,No,Si
52205501,Flota Y Equipo Ferreo,GAS,debit,5,522055,Si,Si
522060,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5220,No,Si
52206001,Acueductos- Plantas Y Redes,GAS,debit,5,522060,Si,Si
522065,AERODROMOS,GAS,debit,4,5220,No,Si
52206501,Aerodromos,GAS,debit,5,522065,Si,Si
522070,SEMOVIENTES,GAS,debit,4,5220,No,Si
52207001,Semovientes,GAS,debit,5,522070,Si,Si
522095,OTROS,GAS,debit,4,5220,No,Si
52209501,Otros,GAS,debit,5,522095,Si,Si
5225,CONTRIBUCIONES Y AFILIACIONES,GAS,debit,3,52,No,Si
522505,CONTRIBUCIONES,GAS,debit,4,5225,No,Si
52250501,Contribuciones,GAS,debit,5,522505,Si,Si
522510,AFILIACIONES Y SOSTENIMIENTO,GAS,debit,4,5225,No,Si
52251001,Afiliaciones Y Sostenimiento,GAS,debit,5,522510,Si,Si
5230,SEGUROS,GAS,debit,3,52,No,Si
523005,MANEJO,GAS,debit,4,5230,No,Si
52300501,Manejo,GAS,debit,5,523005,Si,Si
523010,CUMPLIMIENTO,GAS,debit,4,5230,No,Si
52301001,Cumplimiento,GAS,debit,5,523010,Si,Si
523015,CORRIENTE DEBIL,GAS,debit,4,5230,No,Si
52301501,Corriente Debil,GAS,debit,5,523015,Si,Si
523020,VIDA COLECTIVA,GAS,debit,4,5230,No,Si
52302001,Vida Colectiva,GAS,debit,5,523020,Si,Si
523025,INCENDIO,GAS,debit,4,5230,No,Si
52302501,Incendio,GAS,debit,5,523025,Si,Si
523030,TERREMOTO,GAS,debit,4,5230,No,Si
52303001,Terremoto,GAS,debit,5,523030,Si,Si
523035,SUSTRACCION Y HURTO,GAS,debit,4,5230,No,Si
52303501,Sustraccion Y Hurto,GAS,debit,5,523035,Si,Si
523040,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5230,No,Si
52304001,Flota Y Equipo De Transporte,GAS,debit,5,523040,Si,Si
523045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5230,No,Si
52304501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,523045,Si,Si
523050,FLOTA Y EQUIPO AEREO,GAS,debit,4,5230,No,Si
52305001,Flota Y Equipo Aereo,GAS,debit,5,523050,Si,Si
523055,FLOTA Y EQUIPO FERREO,GAS,debit,4,5230,No,Si
52305501,Flota Y Equipo Ferreo,GAS,debit,5,523055,Si,Si
523060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,GAS,debit,4,5230,No,Si
52306001,Responsabilidad Civil Y Extracontractual,GAS,debit,5,523060,Si,Si
523065,VUELO,GAS,debit,4,5230,No,Si
52306501,Vuelo,GAS,debit,5,523065,Si,Si
523070,ROTURA DE MAQUINARIA,GAS,debit,4,5230,No,Si
52307001,Rotura De Maquinaria,GAS,debit,5,523070,Si,Si
523075,OBLIGATORIO ACCIDENTE DE TRANSITO,GAS,debit,4,5230,No,Si
52307501,Obligatorio Accidente De Transito,GAS,debit,5,523075,Si,Si
523080,LUCRO CESANTE,GAS,debit,4,5230,No,Si
52308001,Lucro Cesante,GAS,debit,5,523080,Si,Si
523095,OTROS,GAS,debit,4,5230,No,Si
52309501,Otros,GAS,debit,5,523095,Si,Si
5235,SERVICIOS,GAS,debit,3,52,No,Si
523505,ASEO Y VIGILANCIA,GAS,debit,4,5235,No,Si
52350501,Aseo Y Vigilancia,GAS,debit,5,523505,Si,Si
523510,TEMPORALES,GAS,debit,4,5235,No,Si
52351001,Temporales,GAS,debit,5,523510,Si,Si
523515,ASISTENCIA TECNICA,GAS,debit,4,5235,No,Si
52351501,Asistencia Tecnica,GAS,debit,5,523515,Si,Si
523520,PROCESAMIENTO ELECTRONICO DE DATOS,GAS,debit,4,5235,No,Si
52352001,Procesamiento Electronico De Datos,GAS,debit,5,523520,Si,Si
523525,ACUEDUCTO Y ALCANTARILLADO,GAS,debit,4,5235,No,Si
52352501,Acueducto Y Alcantarillado,GAS,debit,5,523525,Si,Si
523530,ENERGIA ELECTRICA,GAS,debit,4,5235,No,Si
52353001,Energia Electrica,GAS,debit,5,523530,Si,Si
523535,TELEFONO,GAS,debit,4,5235,No,Si
52353501,Telefono,GAS,debit,5,523535,Si,Si
523540,CORREO- PORTES Y TELEGRAMAS,GAS,debit,4,5235,No,Si
52354001,Correo- Portes Y Telegramas,GAS,debit,5,523540,Si,Si
523545,FAX Y TELEX,GAS,debit,4,5235,No,Si
52354501,Fax Y Telex,GAS,debit,5,523545,Si,Si
523550,TRANSPORTE- FLETES Y ACARREOS,GAS,debit,4,5235,No,Si
52355001,Transporte- Fletes Y Acarreos,GAS,debit,5,523550,Si,Si
523555,GAS,GAS,debit,4,5235,No,Si
52355501,Gas,GAS,debit,5,523555,Si,Si
523560,PUBLICIDAD- PROPAGANDA Y PROMOCION,GAS,debit,4,5235,No,Si
52356001,Publicidad- Propaganda Y Promocion,GAS,debit,5,523560,Si,Si
523595,OTROS,GAS,debit,4,5235,No,Si
52359501,Otros,GAS,debit,5,523595,Si,Si
5240,GASTOS LEGALES,GAS,debit,3,52,No,Si
524005,NOTARIALES,GAS,debit,4,5240,No,Si
52400501,Notariales,GAS,debit,5,524005,Si,Si
524010,REGISTRO MERCANTIL,GAS,debit,4,5240,No,Si
52401001,Registro Mercantil,GAS,debit,5,524010,Si,Si
524015,TRAMITES Y LICENCIAS,GAS,debit,4,5240,No,Si
52401501,Tramites Y Licencias,GAS,debit,5,524015,Si,Si
524020,ADUANEROS,GAS,debit,4,5240,No,Si
52402001,Aduaneros,GAS,debit,5,524020,Si,Si
524025,CONSULARES,GAS,debit,4,5240,No,Si
52402501,Consulares,GAS,debit,5,524025,Si,Si
524095,OTROS,GAS,debit,4,5240,No,Si
52409501,Otros,GAS,debit,5,524095,Si,Si
5245,MANTENIMIENTO Y REPARACIONES,GAS,debit,3,52,No,Si
524505,TERRENOS,GAS,debit,4,5245,No,Si
52450501,Terrenos,GAS,debit,5,524505,Si,Si
524510,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5245,No,Si
52451001,Construcciones Y Edificaciones,GAS,debit,5,524510,Si,Si
524515,MAQUINARIA Y EQUIPO,GAS,debit,4,5245,No,Si
52451501,Maquinaria Y Equipo,GAS,debit,5,524515,Si,Si
524520,EQUIPO DE OFICINA,GAS,debit,4,5245,No,Si
52452001,Equipo De Oficina,GAS,debit,5,524520,Si,Si
524525,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5245,No,Si
52452501,Equipo De Computacion Y Comunicacion,GAS,debit,5,524525,Si,Si
524530,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5245,No,Si
52453001,Equipo Medico-Cientifico,GAS,debit,5,524530,Si,Si
524535,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5245,No,Si
52453501,Equipo De Hoteles Y Restaurantes,GAS,debit,5,524535,Si,Si
524540,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5245,No,Si
52454001,Flota Y Equipo De Transporte,GAS,debit,5,524540,Si,Si
524545,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5245,No,Si
52454501,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,524545,Si,Si
524550,FLOTA Y EQUIPO AEREO,GAS,debit,4,5245,No,Si
52455001,Flota Y Equipo Aereo,GAS,debit,5,524550,Si,Si
524555,FLOTA Y EQUIPO FERREO,GAS,debit,4,5245,No,Si
52455501,Flota Y Equipo Ferreo,GAS,debit,5,524555,Si,Si
524560,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5245,No,Si
52456001,Acueductos- Plantas Y Redes,GAS,debit,5,524560,Si,Si
524565,ARMAMENTO DE VIGILANCIA,GAS,debit,4,5245,No,Si
52456501,Armamento De Vigilancia,GAS,debit,5,524565,Si,Si
524570,VIAS DE COMUNICACION,GAS,debit,4,5245,No,Si
52457001,Vias De Comunicacion,GAS,debit,5,524570,Si,Si
5250,ADECUACION E INSTALACION,GAS,debit,3,52,No,Si
525005,INSTALACIONES ELECTRICAS,GAS,debit,4,5250,No,Si
52500501,Instalaciones Electricas,GAS,debit,5,525005,Si,Si
525010,ARREGLOS ORNAMENTALES,GAS,debit,4,5250,No,Si
52501001,Arreglos Ornamentales,GAS,debit,5,525010,Si,Si
525015,REPARACIONES LOCATIVAS,GAS,debit,4,5250,No,Si
52501501,Reparaciones Locativas,GAS,debit,5,525015,Si,Si
525095,OTROS,GAS,debit,4,5250,No,Si
52509501,Otros,GAS,debit,5,525095,Si,Si
5255,GASTOS DE VIAJE,GAS,debit,3,52,No,Si
525505,ALOJAMIENTO Y MANUTENCION,GAS,debit,4,5255,No,Si
52550501,Alojamiento Y Manutencion,GAS,debit,5,525505,Si,Si
525510,PASAJES FLUVIALES Y/O MARITIMOS,GAS,debit,4,5255,No,Si
52551001,Pasajes Fluviales Y/O Maritimos,GAS,debit,5,525510,Si,Si
525515,PASAJES AEREOS,GAS,debit,4,5255,No,Si
52551501,Pasajes Aereos,GAS,debit,5,525515,Si,Si
525520,PASAJES TERRESTRES,GAS,debit,4,5255,No,Si
52552001,Pasajes Terrestres,GAS,debit,5,525520,Si,Si
525525,PASAJES FERREOS,GAS,debit,4,5255,No,Si
52552501,Pasajes Ferreos,GAS,debit,5,525525,Si,Si
525595,OTROS,GAS,debit,4,5255,No,Si
52559501,Otros,GAS,debit,5,525595,Si,Si
5260,DEPRECIACIONES,GAS,debit,3,52,No,Si
526005,CONSTRUCCIONES Y EDIFICACIONES,GAS,debit,4,5260,No,Si
52600501,Construcciones Y Edificaciones,GAS,debit,5,526005,Si,Si
526010,MAQUINARIA Y EQUIPO,GAS,debit,4,5260,No,Si
52601001,Maquinaria Y Equipo,GAS,debit,5,526010,Si,Si
526015,EQUIPO DE OFICINA,GAS,debit,4,5260,No,Si
52601501,Equipo De Oficina,GAS,debit,5,526015,Si,Si
526020,EQUIPO DE COMPUTACION Y COMUNICACION,GAS,debit,4,5260,No,Si
52602001,Equipo De Computacion Y Comunicacion,GAS,debit,5,526020,Si,Si
526025,EQUIPO MEDICO-CIENTIFICO,GAS,debit,4,5260,No,Si
52602501,Equipo Medico-Cientifico,GAS,debit,5,526025,Si,Si
526030,EQUIPO DE HOTELES Y RESTAURANTES,GAS,debit,4,5260,No,Si
52603001,Equipo De Hoteles Y Restaurantes,GAS,debit,5,526030,Si,Si
526035,FLOTA Y EQUIPO DE TRANSPORTE,GAS,debit,4,5260,No,Si
52603501,Flota Y Equipo De Transporte,GAS,debit,5,526035,Si,Si
526040,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,GAS,debit,4,5260,No,Si
52604001,Flota Y Equipo Fluvial Y/O Maritimo,GAS,debit,5,526040,Si,Si
526045,FLOTA Y EQUIPO AEREO,GAS,debit,4,5260,No,Si
52604501,Flota Y Equipo Aereo,GAS,debit,5,526045,Si,Si
526050,FLOTA Y EQUIPO FERREO,GAS,debit,4,5260,No,Si
52605001,Flota Y Equipo Ferreo,GAS,debit,5,526050,Si,Si
526055,ACUEDUCTOS- PLANTAS Y REDES,GAS,debit,4,5260,No,Si
52605501,Acueductos- Plantas Y Redes,GAS,debit,5,526055,Si,Si
526060,ARMAMENTO DE VIGILANCIA,GAS,debit,4,5260,No,Si
52606001,Armamento De Vigilancia,GAS,debit,5,526060,Si,Si
526065,ENVASES Y EMPAQUES,GAS,debit,4,5260,No,Si
52606501,Envases Y Empaques,GAS,debit,5,526065,Si,Si
5265,AMORTIZACIONES,GAS,debit,3,52,No,Si
526505,VIAS DE COMUNICACION,GAS,debit,4,5265,No,Si
52650501,Vias De Comunicacion,GAS,debit,5,526505,Si,Si
526510,INTANGIBLES,GAS,debit,4,5265,No,Si
52651001,Intangibles,GAS,debit,5,526510,Si,Si
526515,CARGOS DIFERIDOS,GAS,debit,4,5265,No,Si
52651501,Cargos Diferidos,GAS,debit,5,526515,Si,Si
526595,OTRAS,GAS,debit,4,5265,No,Si
52659501,Otras,GAS,debit,5,526595,Si,Si
5270,FINANCIEROS-REAJUSTE DEL SISTEMA,GAS,debit,3,52,No,Si
5275,PERDIDAS METODO DE PARTICIPACION,GAS,debit,3,52,No,Si
527505,DE SOCIEDADES ANONIMAS Y/O ASIMILADAS,GAS,debit,4,5275,No,Si
52750501,De Sociedades Anonimas Y/O Asimiladas,GAS,debit,5,527505,Si,Si
527510,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,GAS,debit,4,5275,No,Si
52751001,De Sociedades Limitadas Y/O Asimiladas,GAS,debit,5,527510,Si,Si
5295,DIVERSOS,GAS,debit,3,52,No,Si
529505,COMISIONES,GAS,debit,4,5295,No,Si
52950501,Comisiones,GAS,debit,5,529505,Si,Si
529510,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS,GAS,debit,4,5295,No,Si
52951001,Libros- Suscripciones- Periodicos Y Revistas,GAS,debit,5,529510,Si,Si
529515,MUSICA AMBIENTAL,GAS,debit,4,5295,No,Si
52951501,Musica Ambiental,GAS,debit,5,529515,Si,Si
529520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,GAS,debit,4,5295,No,Si
52952001,Gastos De Representacion Y Relaciones Publicas,GAS,debit,5,529520,Si,Si
529525,ELEMENTOS DE ASEO Y CAFETERIA,GAS,debit,4,5295,No,Si
52952501,Elementos De Aseo Y Cafeteria,GAS,debit,5,529525,Si,Si
529530,UTILES- PAPELERIA Y FOTOCOPIAS,GAS,debit,4,5295,No,Si
52953001,Utiles- Papeleria Y Fotocopias,GAS,debit,5,529530,Si,Si
529535,COMBUSTIBLES Y LUBRICANTES,GAS,debit,4,5295,No,Si
52953501,Combustibles Y Lubricantes,GAS,debit,5,529535,Si,Si
529540,ENVASES Y EMPAQUES,GAS,debit,4,5295,No,Si
52954001,Envases Y Empaques,GAS,debit,5,529540,Si,Si
529545,TAXIS Y BUSES,GAS,debit,4,5295,No,Si
52954501,Taxis Y Buses,GAS,debit,5,529545,Si,Si
529550,ESTAMPILLAS,GAS,debit,4,5295,No,Si
52955001,Estampillas,GAS,debit,5,529550,Si,Si
529555,MICROFILMACION,GAS,debit,4,5295,No,Si
52955501,Microfilmacion,GAS,debit,5,529555,Si,Si
529560,CASINO Y RESTAURANTE,GAS,debit,4,5295,No,Si
52956001,Casino Y Restaurante,GAS,debit,5,529560,Si,Si
529565,PARQUEADEROS,GAS,debit,4,5295,No,Si
52956501,Parqueaderos,GAS,debit,5,529565,Si,Si
529570,INDEMNIZACION POR DAÑOS A TERCEROS,GAS,debit,4,5295,No,Si
52957001,Indemnizacion Por Daños A Terceros,GAS,debit,5,529570,Si,Si
529575,POLVORA Y SIMILARES,GAS,debit,4,5295,No,Si
52957501,Polvora Y Similares,GAS,debit,5,529575,Si,Si
529595,OTROS,GAS,debit,4,5295,No,Si
52959501,Otros,GAS,debit,5,529595,Si,Si
5299,PROVISIONES,GAS,debit,3,52,No,Si
529905,INVERSIONES,GAS,debit,4,5299,No,Si
52990501,Inversiones,GAS,debit,5,529905,Si,Si
529910,DEUDORES,GAS,debit,4,5299,No,Si
52991001,Deudores,GAS,debit,5,529910,Si,Si
529915,INVENTARIOS,GAS,debit,4,5299,No,Si
52991501,Inventarios,GAS,debit,5,529915,Si,Si
529920,PROPIEDADES- PLANTA Y EQUIPO,GAS,debit,4,5299,No,Si
52992001,Propiedades- Planta Y Equipo,GAS,debit,5,529920,Si,Si
529995,OTROS ACTIVOS,GAS,debit,4,5299,No,Si
52999501,Otros Activos,GAS,debit,5,529995,Si,Si
53,NO OPERACIONALES,GAS,debit,2,5,No,Si
5305,FINANCIEROS,GAS,debit,3,53,No,Si
530505,GASTOS BANCARIOS,GAS,debit,4,5305,No,Si
53050501,Gastos Bancarios,GAS,debit,5,530505,Si,Si
530510,REAJUSTE MONETARIO-UPAC (HOY UVR),GAS,debit,4,5305,No,Si
53051001,Reajuste Monetario-Upac (Hoy Uvr),GAS,debit,5,530510,Si,Si
530515,COMISIONES,GAS,debit,4,5305,No,Si
53051501,Comisiones,GAS,debit,5,530515,Si,Si
530520,INTERESES,GAS,debit,4,5305,No,Si
53052001,Intereses,GAS,debit,5,530520,Si,Si
530525,DIFERENCIA EN CAMBIO,GAS,debit,4,5305,No,Si
53052501,Diferencia En Cambio,GAS,debit,5,530525,Si,Si
530530,GASTOS EN NEGOCIACION CERTIFICADOS DE CAMBIO,GAS,debit,4,5305,No,Si
53053001,Gastos En Negociacion Certificados De Cambio,GAS,debit,5,530530,Si,Si
530535,DESCUENTOS COMERCIALES CONDICIONADOS,GAS,debit,4,5305,No,Si
53053501,Descuentos Comerciales Condicionados,GAS,debit,5,530535,Si,Si
530540,GASTOS MANEJO Y EMISION DE BONOS,GAS,debit,4,5305,No,Si
53054001,Gastos Manejo Y Emision De Bonos,GAS,debit,5,530540,Si,Si
530545,PRIMA AMORTIZADA,GAS,debit,4,5305,No,Si
53054501,Prima Amortizada,GAS,debit,5,530545,Si,Si
530595,OTROS,GAS,debit,4,5305,No,Si
53059501,Otros,GAS,debit,5,530595,Si,Si
5310,PERDIDA EN VENTA Y RETIRO DE BIENES,GAS,debit,3,53,No,Si
531005,VENTA DE INVERSIONES,GAS,debit,4,5310,No,Si
53100501,Venta De Inversiones,GAS,debit,5,531005,Si,Si
531010,VENTA DE CARTERA,GAS,debit,4,5310,No,Si
53101001,Venta De Cartera,GAS,debit,5,531010,Si,Si
531015,VENTA DE PROPIEDADES- PLANTA Y EQUIPO,GAS,debit,4,5310,No,Si
53101501,Venta De Propiedades- Planta Y Equipo,GAS,debit,5,531015,Si,Si
531020,VENTA DE INTANGIBLES,GAS,debit,4,5310,No,Si
53102001,Venta De Intangibles,GAS,debit,5,531020,Si,Si
531025,VENTA DE OTROS ACTIVOS,GAS,debit,4,5310,No,Si
53102501,Venta De Otros Activos,GAS,debit,5,531025,Si,Si
531030,RETIRO DE PROPIEDADES- PLANTA Y EQUIPO,GAS,debit,4,5310,No,Si
53103001,Retiro De Propiedades- Planta Y Equipo,GAS,debit,5,531030,Si,Si
531035,RETIRO DE OTROS ACTIVOS,GAS,debit,4,5310,No,Si
53103501,Retiro De Otros Activos,GAS,debit,5,531035,Si,Si
531040,PERDIDAS POR SINIESTROS,GAS,debit,4,5310,No,Si
53104001,Perdidas Por Siniestros,GAS,debit,5,531040,Si,Si
531095,OTROS,GAS,debit,4,5310,No,Si
53109501,Otros,GAS,debit,5,531095,Si,Si
5313,PERDIDAS METODO DE PARTICIPACION,GAS,debit,3,53,No,Si
531305,DE SOCIEDADES ANONIMAS Y/O ASIMILADAS,GAS,debit,4,5313,No,Si
53130501,De Sociedades Anonimas Y/O Asimiladas,GAS,debit,5,531305,Si,Si
531310,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,GAS,debit,4,5313,No,Si
53131001,De Sociedades Limitadas Y/O Asimiladas,GAS,debit,5,531310,Si,Si
5315,GASTOS EXTRAORDINARIOS,GAS,debit,3,53,No,Si
531505,COSTAS Y PROCESOS JUDICIALES,GAS,debit,4,5315,No,Si
53150501,Costas Y Procesos Judiciales,GAS,debit,5,531505,Si,Si
531510,ACTIVIDADES CULTURALES Y CIVICAS,GAS,debit,4,5315,No,Si
53151001,Actividades Culturales Y Civicas,GAS,debit,5,531510,Si,Si
531515,COSTOS Y GASTOS DE EJERCICIOS ANTERIORES,GAS,debit,4,5315,No,Si
53151501,Costos Y Gastos De Ejercicios Anteriores,GAS,debit,5,531515,Si,Si
531520,IMPUESTOS ASUMIDOS,GAS,debit,4,5315,No,Si
53152001,Impuestos Asumidos,GAS,debit,5,531520,Si,Si
531595,OTROS,GAS,debit,4,5315,No,Si
53159501,Otros,GAS,debit,5,531595,Si,Si
5395,GASTOS DIVERSOS,GAS,debit,3,53,No,Si
539505,DEMANDAS LABORALES,GAS,debit,4,5395,No,Si
53950501,Demandas Laborales,GAS,debit,5,539505,Si,Si
539510,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS,GAS,debit,4,5395,No,Si
53951001,Demandas Por Incumplimiento De Contratos,GAS,debit,5,539510,Si,Si
